,Approved_Flag_P1,Approved_Flag_P4,num_std_12mts,num_std,num_std_6mts,pct_PL_enq_L6m_of_ever,pct_PL_enq_L6m_of_L12m,pct_tl_open_L12M,AGE
23295,0,0,0,15,0,0.0,0.0,0.333,23
13351,0,0,1,1,1,0.0,0.0,0.5,41
1119,0,0,1,4,0,0.0,0.0,0.25,25
42171,0,0,2,7,2,0.0,0.0,0.5,22
8164,0,0,0,0,0,1.0,1.0,0.333,36
31245,1,0,27,43,14,0.0,0.0,0.0,30
28654,0,1,0,0,0,0.0,0.0,0.0,35
43260,0,0,0,0,0,0.0,0.0,0.0,28
27722,1,0,17,17,8,0.0,0.0,0.4,31
21821,1,0,25,74,11,0.0,0.0,0.0,45
17001,1,0,0,0,0,0.0,0.0,0.5,41
44430,1,0,21,38,10,0.0,0.0,0.4,34
6157,0,0,0,0,0,0.0,0.0,0.0,24
23175,0,0,0,0,0,0.0,0.0,1.0,33
22849,0,0,11,25,5,0.0,0.0,0.429,28
6685,0,0,2,2,2,0.0,0.0,0.5,24
2030,0,0,0,0,0,0.0,0.0,0.0,29
37691,0,1,0,0,0,0.333,0.75,0.778,31
42488,1,0,11,13,5,0.0,0.0,0.25,41
47115,0,1,0,0,0,1.0,1.0,0.4,29
13366,0,0,0,0,0,0.4,0.667,0.467,47
31620,0,0,0,0,0,0.0,0.0,1.0,34
45629,0,0,4,68,3,0.0,0.0,0.071,37
9881,0,0,0,0,0,0.0,0.0,0.0,32
44149,0,0,0,0,0,0.0,0.0,0.0,44
23907,0,0,10,34,4,0.0,0.0,0.0,28
35212,0,0,0,0,0,0.0,0.0,1.0,23
2225,0,0,6,6,4,0.0,0.0,0.909,25
33338,0,0,0,1,0,0.0,0.0,0.0,33
22006,0,1,0,0,0,1.0,1.0,1.0,25
38530,0,0,0,0,0,0.0,0.0,1.0,26
18422,0,0,0,0,0,0.0,0.0,0.5,40
3590,0,0,0,0,0,0.0,0.0,0.0,35
19147,0,0,0,0,0,0.0,0.0,1.0,29
38341,0,0,0,0,0,0.0,0.0,1.0,24
25262,0,0,9,9,5,0.0,0.0,0.857,33
25261,0,0,0,0,0,0.0,0.0,0.0,37
33136,0,0,0,0,0,1.0,1.0,0.333,45
3328,0,0,0,0,0,0.0,0.0,0.0,28
41237,0,0,5,16,3,0.5,1.0,0.667,33
44316,0,1,1,1,1,1.0,1.0,1.0,40
7299,0,0,0,0,0,0.0,0.0,1.0,44
2324,0,0,0,0,0,0.0,0.0,1.0,31
24740,0,0,0,0,0,0.0,0.0,0.0,23
39681,0,0,0,0,0,0.0,0.0,0.0,41
26752,0,0,0,0,0,0.0,0.0,0.0,44
29031,0,0,0,0,0,0.0,0.0,0.5,50
38977,0,0,0,1,0,0.0,0.0,0.222,40
41263,0,1,0,0,0,0.5,0.5,0.333,26
4043,0,0,6,6,5,0.0,0.0,1.0,25
27099,0,0,0,0,0,0.0,0.0,1.0,31
24812,0,0,0,0,0,0.0,0.0,0.0,29
47607,0,0,0,0,0,0.0,0.0,0.0,21
46188,0,0,18,31,9,0.0,0.0,0.667,25
9329,0,0,0,0,0,0.0,0.0,1.0,31
16862,0,0,0,0,0,0.0,0.0,1.0,22
35527,0,0,2,121,2,0.0,0.0,0.091,48
5043,0,0,0,0,0,0.0,0.0,0.0,38
45567,0,0,0,0,0,1.0,1.0,0.667,33
6733,0,0,3,3,3,0.0,0.0,0.5,33
19845,1,0,21,21,12,0.0,0.0,0.3,31
36689,0,0,0,0,0,0.0,0.0,0.0,25
25308,0,0,0,0,0,0.0,0.0,1.0,26
50629,0,0,0,0,0,0.0,0.0,0.0,27
15161,0,0,9,20,5,0.0,0.0,0.0,39
21572,0,0,11,30,4,0.0,0.0,0.25,32
40173,0,1,0,0,0,1.0,1.0,1.0,24
41015,0,0,0,0,0,0.0,0.0,1.0,44
35958,0,1,1,18,0,0.0,0.0,0.0,40
2047,1,0,24,31,15,0.0,0.0,0.6,45
1495,0,0,2,14,2,0.0,0.0,0.5,35
36400,0,0,14,14,10,0.75,0.75,1.0,36
44675,0,0,0,0,0,0.0,0.0,0.625,26
14450,0,0,0,0,0,0.0,0.0,0.0,45
17329,0,0,4,11,0,0.6,0.75,0.2,37
13813,0,1,2,2,2,0.5,0.5,0.8,33
8839,0,0,0,0,0,0.0,0.0,1.0,25
970,0,1,0,0,0,0.0,0.0,0.0,26
20642,1,0,12,28,5,0.0,0.0,0.333,31
36029,1,0,11,35,4,0.0,0.0,0.106,49
28017,0,0,0,0,0,1.0,1.0,0.5,27
23950,0,0,0,3,0,0.0,0.0,0.0,37
19765,0,0,9,12,3,0.0,0.0,0.333,25
42846,0,0,0,2,0,0.0,0.0,0.0,29
29128,0,0,0,2,0,0.0,0.0,0.0,36
8773,0,0,7,12,6,0.333,1.0,0.286,54
44106,0,0,3,4,0,0.0,0.0,0.0,25
43980,1,0,19,66,8,0.0,0.0,0.1,35
31623,0,0,0,0,0,0.0,0.0,0.7,30
19941,0,1,1,1,1,0.0,0.0,0.444,29
23167,0,1,0,0,0,1.0,1.0,1.0,26
9201,0,0,0,0,0,0.0,0.0,1.0,27
7826,0,0,0,0,0,1.0,1.0,0.5,42
36644,0,0,14,35,6,0.0,0.0,0.5,21
8242,0,1,0,0,0,0.0,0.0,0.0,25
45128,0,0,0,0,0,0.0,0.0,0.0,44
21836,0,0,7,7,5,0.0,0.0,1.0,32
4015,0,0,16,26,8,0.0,0.0,0.333,23
7500,0,0,13,63,8,0.462,0.857,0.222,34
20934,0,0,0,0,0,0.0,0.0,0.833,27
4278,1,0,0,30,0,0.0,0.0,0.0,50
48267,0,0,0,1,0,1.0,1.0,0.0,24
18784,0,0,0,0,0,0.25,1.0,0.412,31
27802,0,0,2,12,2,0.5,1.0,0.333,28
16710,0,0,9,18,3,0.0,0.0,0.0,35
22628,0,0,0,0,0,0.0,0.0,1.0,34
35209,0,0,0,0,0,0.5,1.0,1.0,40
49074,0,1,0,0,0,0.0,0.0,0.0,28
38833,0,0,7,7,4,0.0,0.0,1.0,37
18277,0,0,0,0,0,0.0,0.0,0.333,23
31579,0,0,11,25,5,0.0,0.0,0.0,29
36745,0,1,0,0,0,0.4,0.4,1.0,25
39103,0,0,0,0,0,0.0,0.0,0.5,27
32431,0,0,0,0,0,0.0,0.0,0.0,30
39966,0,0,0,14,0,0.0,0.0,0.0,41
32667,0,0,0,0,0,0.0,0.0,0.0,23
38474,0,0,0,0,0,0.0,0.0,0.333,58
26770,1,0,10,31,4,0.0,0.0,0.0,26
21129,0,1,0,0,0,0.0,0.0,0.5,29
29093,0,1,0,0,0,1.0,1.0,1.0,32
50858,0,0,10,33,4,0.0,0.0,0.0,57
4313,0,0,1,1,1,0.125,0.125,1.0,24
20678,0,0,10,34,4,0.0,0.0,0.0,26
42882,0,0,0,0,0,0.0,0.0,0.333,29
5870,0,0,16,64,8,0.0,0.0,0.0,33
23179,0,0,0,0,0,0.5,0.5,0.5,22
34637,0,0,0,0,0,0.0,0.0,1.0,27
46454,0,0,10,46,4,0.0,0.0,0.0,31
42588,0,0,0,0,0,1.0,1.0,0.0,26
41082,0,1,6,26,4,0.0,0.0,0.083,32
4698,0,0,20,66,8,1.0,1.0,0.214,37
11137,1,0,0,23,0,0.083,0.25,0.182,56
21138,0,0,0,0,0,0.0,0.0,1.0,37
45182,0,1,0,0,0,1.0,1.0,0.5,29
275,0,0,0,0,0,0.0,0.0,0.273,46
36424,0,0,0,0,0,0.0,0.0,1.0,27
41490,0,0,5,33,5,0.0,0.0,0.2,50
22549,0,1,0,0,0,0.4,0.4,1.0,30
15133,0,0,0,0,0,0.0,0.0,1.0,24
27988,1,0,0,0,0,0.0,0.0,0.0,37
13309,0,0,0,0,0,0.0,0.0,1.0,30
29353,0,0,0,0,0,0.0,0.0,1.0,22
37112,0,0,21,64,15,0.0,0.0,0.273,28
12698,0,0,6,6,3,0.0,0.0,1.0,39
33296,0,1,0,0,0,1.0,1.0,1.0,38
11599,0,0,17,47,7,0.0,0.0,0.25,43
49989,0,0,10,44,4,0.0,0.0,0.0,35
43206,0,0,0,0,0,0.0,0.0,0.0,46
22843,0,1,0,0,0,0.0,0.0,0.0,34
22759,0,1,0,0,0,1.0,1.0,1.0,30
50353,0,0,10,11,4,0.0,0.0,0.625,33
37234,0,0,0,0,0,0.0,0.0,1.0,33
2661,0,0,0,0,0,0.0,0.0,0.333,22
23076,0,0,0,0,0,0.0,0.0,0.0,50
2748,0,0,0,0,0,0.0,0.0,0.167,36
19449,0,1,0,0,0,0.571,0.571,0.875,21
35177,0,0,0,0,0,0.0,0.0,0.0,30
24213,1,0,28,59,14,0.0,0.0,0.267,36
7669,0,0,0,0,0,1.0,1.0,1.0,25
45143,1,0,0,42,0,0.0,0.0,0.0,51
39202,0,0,0,0,0,0.0,0.0,1.0,33
24292,0,0,11,26,4,0.0,0.0,0.167,47
17390,0,0,0,0,0,0.0,0.0,0.5,24
10232,0,0,6,21,0,0.0,0.0,0.0,25
48324,0,0,0,0,0,0.0,0.0,1.0,25
34113,0,0,0,0,0,0.0,0.0,0.0,36
9668,0,0,0,0,0,0.5,1.0,0.857,35
11454,0,0,0,0,0,0.0,0.0,0.667,23
12367,0,0,0,0,0,0.0,0.0,0.0,44
35616,0,0,0,0,0,1.0,1.0,0.5,29
27283,0,0,0,0,0,0.0,0.0,0.0,41
42629,0,0,0,0,0,0.0,0.0,0.0,43
21002,0,0,0,0,0,0.0,0.0,0.0,31
16518,0,1,0,0,0,0.0,0.0,0.667,22
28533,0,0,0,0,0,0.0,0.0,0.0,34
30547,0,0,0,0,0,0.0,0.0,1.0,42
11169,0,0,0,0,0,0.0,0.0,0.111,51
3351,0,0,0,0,0,1.0,1.0,1.0,54
435,0,1,10,21,4,1.0,1.0,0.0,26
42029,1,0,0,4,0,0.0,0.0,0.0,33
35154,0,0,0,0,0,0.0,0.0,0.5,44
22661,1,0,10,14,4,0.0,0.0,0.0,48
37225,0,0,11,19,5,1.0,1.0,0.75,45
17148,0,0,8,8,4,0.0,0.0,0.5,29
43339,1,0,8,17,4,0.0,0.0,0.0,47
29787,0,0,0,0,0,0.0,0.0,0.0,32
11074,0,0,0,0,0,0.0,0.0,0.0,54
2594,0,0,8,22,5,0.25,0.25,0.375,37
3422,0,0,0,0,0,0.0,0.0,0.0,34
11518,0,0,0,0,0,0.0,0.0,1.0,38
49041,0,0,0,0,0,0.0,0.0,0.2,30
34522,0,0,6,46,5,0.0,0.0,0.133,32
8797,0,0,0,3,0,0.0,0.0,0.222,28
38282,0,0,9,45,0,1.0,1.0,0.0,45
16700,1,0,0,0,0,0.0,0.0,0.0,45
40038,0,0,11,19,5,0.0,0.0,0.0,42
146,0,0,0,3,0,0.25,1.0,0.364,25
44609,0,0,3,22,0,0.111,0.25,0.333,31
26282,0,0,2,24,2,0.0,0.0,0.5,38
10495,0,1,1,1,0,1.0,1.0,0.8,31
22737,0,0,10,10,4,0.0,0.0,0.6,29
11114,0,0,0,0,0,0.0,0.0,0.0,43
44188,0,0,0,0,0,0.667,1.0,0.478,26
13481,0,0,0,0,0,0.0,0.0,0.0,49
25043,0,0,0,0,0,1.0,1.0,0.0,33
45656,0,0,0,0,0,0.0,0.0,0.0,28
34851,0,1,0,0,0,0.25,0.5,0.5,36
50522,0,0,0,0,0,0.0,0.0,0.333,30
43854,0,0,0,0,0,0.0,0.0,0.667,44
33175,0,1,2,2,2,0.0,0.0,0.75,32
5359,0,0,0,0,0,0.0,0.0,1.0,35
49643,0,0,13,51,6,0.0,0.0,0.5,32
33520,0,1,0,0,0,1.0,1.0,0.364,53
25147,0,0,0,0,0,0.0,0.0,0.0,40
8614,0,1,0,0,0,1.0,1.0,0.8,34
39998,0,0,0,0,0,0.0,0.0,1.0,27
17386,0,0,0,0,0,0.0,0.0,1.0,33
44104,0,0,0,0,0,0.5,0.5,0.0,34
51191,0,1,0,0,0,1.0,1.0,1.0,34
7799,0,0,0,0,0,0.0,0.0,0.5,46
46672,0,0,0,0,0,0.0,0.0,0.0,26
7824,0,0,0,0,0,0.0,0.0,0.0,35
34940,0,0,5,6,0,0.0,0.0,0.118,51
3868,1,0,9,25,5,0.0,0.0,0.4,21
4649,0,0,0,0,0,0.5,0.5,1.0,35
50000,0,0,0,0,0,0.0,0.0,0.0,22
28692,1,0,4,4,3,0.0,0.0,0.25,34
9544,0,0,0,0,0,0.0,0.0,1.0,29
2737,1,0,20,58,8,0.0,0.0,0.0,45
3111,0,0,0,0,0,0.0,0.0,1.0,30
11862,1,0,10,18,5,0.0,0.0,0.071,36
36559,0,0,0,4,0,0.0,0.0,0.0,57
42778,0,0,0,10,0,0.0,0.0,0.3,35
7952,0,1,0,0,0,0.0,0.0,1.0,26
5970,0,0,0,16,0,0.0,0.0,0.6,28
14994,0,0,10,15,4,0.0,0.0,0.0,27
36012,0,0,0,0,0,1.0,1.0,0.667,34
17956,0,0,0,0,0,0.0,0.0,0.7,25
32206,0,0,0,0,0,0.0,0.0,0.4,32
41882,0,0,0,1,0,0.0,0.0,0.0,55
76,0,0,0,0,0,0.0,0.0,0.5,27
6628,0,0,0,0,0,0.0,0.0,0.0,32
45319,0,0,0,0,0,0.0,0.0,0.5,25
33794,1,0,17,31,6,0.0,0.0,0.4,50
14147,0,1,0,0,0,0.0,0.0,0.0,33
10687,1,0,0,0,0,0.0,0.0,0.2,34
40763,0,0,20,22,10,0.0,0.0,0.4,35
33015,0,0,0,0,0,0.0,0.0,0.0,35
3005,0,0,0,0,0,0.667,0.667,1.0,24
10543,0,0,10,20,4,0.0,0.0,0.0,28
46250,0,0,0,0,0,0.0,0.0,0.5,27
9276,1,0,13,45,6,0.0,0.0,0.083,42
2345,0,0,11,11,5,0.0,0.0,0.556,41
6088,0,0,0,0,0,0.0,0.0,0.0,43
10269,0,0,2,2,2,0.0,0.0,1.0,37
16271,0,1,0,0,0,1.0,1.0,0.667,26
34011,0,0,0,0,0,0.0,0.0,0.625,45
15803,0,1,0,0,0,0.8,0.8,0.25,26
45903,0,0,0,0,0,1.0,1.0,0.333,38
28263,0,0,11,26,5,1.0,1.0,0.0,22
10658,0,0,0,0,0,0.8,1.0,0.7,50
988,0,0,10,18,4,0.0,0.0,0.0,44
15179,0,0,4,19,0,1.0,1.0,0.2,26
34861,0,0,3,3,2,0.0,0.0,1.0,26
47181,0,0,0,0,0,0.0,0.0,0.4,39
18428,0,0,8,16,8,0.0,0.0,0.5,34
42666,1,0,0,37,0,0.0,0.0,0.0,47
6717,0,0,0,0,0,0.0,0.0,0.0,39
14816,0,0,0,0,0,0.0,0.0,0.0,34
38732,0,0,0,0,0,0.0,0.0,0.333,29
30244,0,0,0,0,0,0.0,0.0,0.0,27
38351,0,0,0,0,0,0.0,0.0,0.0,22
15084,0,0,6,10,5,0.0,0.0,0.0,22
41884,0,0,16,28,10,0.0,0.0,0.75,47
46951,0,0,0,0,0,0.0,0.0,1.0,31
9005,1,0,39,114,13,0.0,0.0,0.25,30
9727,0,0,0,0,0,0.0,0.0,0.0,29
16060,0,0,0,0,0,0.0,0.0,0.0,27
27416,0,0,0,0,0,0.0,0.0,0.667,29
9226,0,0,0,0,0,0.75,0.75,0.0,26
39712,1,0,2,19,2,0.0,0.0,0.2,35
2270,0,0,0,0,0,0.0,0.0,0.0,28
696,0,0,0,0,0,0.0,0.0,1.0,31
46507,1,0,1,1,1,0.0,0.0,0.667,40
23753,0,1,0,0,0,1.0,1.0,0.4,44
23087,0,0,0,0,0,0.0,0.0,0.0,28
21931,0,0,10,21,4,0.0,0.0,0.0,37
11896,0,0,0,0,0,0.0,0.0,0.4,27
25789,1,0,14,59,8,0.0,0.0,0.0,36
49170,0,0,0,0,0,0.0,0.0,0.0,31
17835,0,0,10,18,4,0.0,0.0,0.647,28
38817,0,0,2,2,1,0.0,0.0,1.0,37
40876,0,1,0,0,0,0.0,0.0,0.0,29
32361,0,0,11,34,5,1.0,1.0,0.0,31
27366,0,0,8,8,2,0.0,0.0,0.7,48
31019,0,0,0,0,0,1.0,1.0,0.0,29
40367,0,1,0,0,0,0.0,0.0,0.333,26
5516,1,0,8,8,4,0.0,0.0,0.25,31
47564,0,0,0,0,0,0.0,0.0,0.0,27
34883,0,0,0,0,0,0.0,0.0,0.25,26
44527,0,0,0,0,0,0.0,0.0,0.167,47
9176,0,0,10,34,4,0.0,0.0,0.0,52
35494,0,1,0,0,0,0.6,0.667,0.667,22
33364,0,0,0,0,0,0.0,0.0,0.0,29
15208,0,0,0,0,0,0.0,0.0,0.667,32
9691,0,0,0,0,0,0.0,0.0,1.0,22
21805,0,1,0,6,0,0.75,0.75,0.8,29
6173,0,0,11,12,5,0.0,0.0,0.0,23
16287,0,0,11,25,5,0.75,0.75,0.0,33
9991,1,0,6,37,0,0.0,0.0,0.0,41
2667,0,0,0,0,0,0.0,0.0,0.0,27
34205,0,0,0,0,0,0.0,0.0,0.2,31
43282,0,0,11,35,5,0.0,0.0,0.25,26
37697,0,0,10,19,4,0.0,0.0,0.0,29
16565,0,0,5,18,0,1.0,1.0,0.0,21
45221,0,0,0,0,0,0.0,0.0,0.2,40
26464,0,0,0,0,0,0.0,0.0,1.0,47
25196,0,0,0,0,0,0.0,0.0,1.0,27
22482,0,0,8,10,2,0.0,0.0,0.5,30
15391,1,0,0,18,0,0.0,0.0,0.0,39
44751,0,0,0,0,0,0.0,0.0,0.0,23
43518,0,0,2,2,0,0.0,0.0,0.333,30
13742,0,0,0,13,0,0.0,0.0,0.0,32
23226,0,0,0,0,0,0.0,0.0,1.0,28
44767,0,0,0,0,0,0.0,0.0,0.0,28
48987,0,0,0,0,0,0.0,0.0,1.0,28
15428,0,0,10,15,4,0.0,0.0,0.0,27
34804,0,0,11,36,5,0.0,0.0,0.038,58
22888,1,0,0,0,0,0.0,0.0,0.167,53
46242,0,0,4,4,4,0.5,1.0,1.0,36
17797,0,1,4,4,4,1.0,1.0,1.0,27
13127,0,0,0,0,0,0.0,0.0,0.0,26
37955,0,0,0,0,0,0.0,0.0,0.0,39
6417,0,0,0,0,0,0.0,0.0,1.0,46
30072,0,0,0,0,0,0.0,0.0,1.0,33
30534,0,1,0,0,0,1.0,1.0,0.429,32
20016,0,0,9,9,5,0.0,0.0,1.0,26
7854,1,0,0,0,0,0.0,0.0,0.0,42
4684,0,0,0,0,0,1.0,1.0,0.857,27
28403,0,0,0,0,0,0.0,0.0,0.0,28
24413,0,0,0,0,0,0.0,0.0,0.5,35
21643,0,0,0,0,0,0.5,1.0,1.0,28
48733,0,0,0,0,0,0.714,0.714,0.909,50
38035,0,0,0,0,0,0.0,0.0,0.0,27
20007,0,0,10,10,4,0.333,1.0,0.417,27
48398,0,0,0,0,0,0.0,0.0,0.0,33
30529,0,0,0,0,0,0.0,0.0,1.0,25
27652,0,0,0,0,0,0.0,0.0,0.857,22
39311,0,0,2,2,0,1.0,1.0,0.0,22
16564,1,0,12,17,6,0.0,0.0,0.0,38
32453,0,0,3,3,1,1.0,1.0,0.556,35
32425,0,0,0,0,0,0.0,0.0,0.5,38
42301,0,0,0,0,0,0.0,0.0,0.5,36
29226,0,0,0,0,0,0.0,0.0,0.0,39
34920,0,0,7,25,1,0.0,0.0,0.0,23
49298,0,0,0,0,0,0.0,0.0,0.125,28
28320,0,0,0,0,0,0.0,0.0,1.0,28
24289,0,0,8,8,5,0.0,0.0,0.0,26
32652,0,1,8,31,2,0.4,0.5,0.167,29
40820,0,0,0,0,0,0.0,0.0,1.0,29
13781,0,0,0,0,0,0.0,0.0,0.0,58
16853,0,0,0,0,0,1.0,1.0,1.0,26
37737,0,0,21,48,8,0.0,0.0,0.222,47
29406,0,0,0,0,0,0.0,0.0,0.5,36
18550,0,0,0,18,0,0.0,0.0,0.0,38
49661,0,0,5,5,4,1.0,1.0,1.0,32
1027,0,0,0,0,0,0.0,0.0,0.0,31
34403,0,0,0,0,0,0.0,0.0,1.0,21
40982,0,0,21,27,9,0.667,0.8,0.714,30
45238,0,0,10,29,4,0.0,0.0,0.0,23
23886,0,0,0,0,0,0.0,0.0,0.0,33
36969,1,0,42,67,24,0.0,0.0,0.364,27
253,0,0,0,0,0,0.0,0.0,0.0,54
15270,0,0,14,34,2,0.0,0.0,0.0,38
1795,0,0,0,0,0,0.0,0.0,0.0,38
27014,0,1,0,0,0,0.0,0.0,0.0,29
27296,0,0,0,0,0,1.0,1.0,0.5,27
45443,0,0,20,22,9,0.0,0.0,0.4,46
29998,0,0,10,15,4,0.0,0.0,0.25,38
333,0,0,0,0,0,0.0,0.0,0.5,27
41028,0,0,6,23,5,0.0,0.0,0.0,37
30970,0,0,11,49,4,0.0,0.0,0.125,35
32771,0,0,0,0,0,0.0,0.0,1.0,48
45035,1,0,0,0,0,0.0,0.0,0.5,28
46743,0,0,0,0,0,0.0,0.0,0.625,32
7092,0,0,0,0,0,0.0,0.0,0.0,27
42628,0,0,0,0,0,0.0,0.0,1.0,46
6174,0,0,0,0,0,1.0,1.0,0.5,29
38606,0,0,0,0,0,0.0,0.0,0.0,34
40248,0,0,0,0,0,0.0,0.0,0.0,32
21899,0,0,1,8,0,0.0,0.0,0.0,27
12349,1,0,0,0,0,0.0,0.0,0.667,26
27135,0,0,2,2,2,0.0,0.0,1.0,25
45459,0,0,0,0,0,0.0,0.0,0.5,36
28209,0,0,0,0,0,0.0,0.0,0.5,25
37640,0,0,0,0,0,0.0,0.0,0.0,23
22326,0,0,0,0,0,0.5,1.0,0.636,31
7167,0,0,0,0,0,0.0,0.0,0.5,38
31104,0,0,0,0,0,0.0,0.0,0.75,36
37517,0,0,0,0,0,0.0,0.0,0.0,54
41207,0,0,0,0,0,0.0,0.0,1.0,27
1967,0,1,0,0,0,1.0,1.0,0.667,40
20118,0,1,0,0,0,0.5,0.6,0.688,25
16521,0,0,0,0,0,0.0,0.0,0.0,26
20523,0,0,1,1,1,0.0,0.0,1.0,30
4447,1,0,16,63,4,0.0,0.0,0.4,33
12443,0,0,1,17,0,1.0,1.0,0.0,34
3860,1,0,0,5,0,0.0,0.0,0.25,36
45953,0,0,0,0,0,0.0,0.0,1.0,28
8115,1,0,11,18,5,0.0,0.0,0.182,35
18210,0,0,19,26,8,0.0,0.0,0.5,24
33072,0,0,0,0,0,1.0,1.0,0.75,25
45217,0,0,8,8,4,0.0,0.0,1.0,54
16624,0,0,26,69,9,0.25,0.667,0.28,37
21486,0,0,0,0,0,0.0,0.0,1.0,35
14433,0,0,10,12,3,0.0,0.0,0.5,31
16300,0,1,0,0,0,0.0,0.0,0.0,23
357,0,0,0,0,0,0.0,0.0,0.5,44
44778,0,1,0,0,0,0.0,0.0,0.474,32
1297,0,1,0,17,0,0.5,1.0,0.0,27
47168,0,0,0,0,0,0.0,0.0,0.0,39
10804,0,0,0,0,0,0.0,0.0,0.2,27
37166,0,0,0,31,0,0.0,0.0,0.045,33
24097,0,0,0,0,0,0.0,0.0,0.0,32
44939,0,0,18,63,4,0.0,0.0,0.25,25
8827,0,0,0,0,0,0.0,0.0,0.0,35
25935,0,0,0,0,0,0.0,0.0,1.0,26
40952,0,0,26,69,9,0.0,0.0,0.3,26
6153,0,0,0,0,0,0.0,0.0,0.0,43
31535,0,0,0,0,0,0.0,0.0,0.0,34
14413,0,0,0,0,0,0.0,0.0,1.0,36
45663,0,0,0,0,0,0.0,0.0,0.0,25
49870,0,0,0,0,0,0.0,0.0,1.0,33
9485,0,0,0,0,0,0.0,0.0,1.0,39
14070,0,0,0,7,0,0.0,0.0,0.5,22
38978,0,0,4,11,2,0.0,0.0,0.2,48
35720,0,0,11,15,5,0.0,0.0,0.111,29
17626,0,0,0,0,0,0.0,0.0,0.0,40
50461,0,0,10,17,4,0.0,0.0,0.0,23
39671,1,0,12,20,6,0.0,0.0,0.0,26
30687,0,0,0,0,0,0.0,0.0,1.0,23
43222,0,0,0,0,0,0.0,0.0,1.0,29
35107,1,0,0,5,0,0.0,0.0,0.0,47
27717,0,0,0,0,0,0.0,0.0,0.286,29
29083,0,0,0,0,0,0.0,0.0,1.0,32
26114,0,0,0,1,0,0.364,0.8,0.0,41
47576,0,0,9,33,3,0.0,0.0,0.0,47
40609,1,0,6,39,0,0.0,0.0,0.0,42
28837,0,0,0,0,0,0.0,0.0,0.333,36
11285,0,0,10,27,4,0.0,0.0,0.0,28
4059,0,0,0,0,0,0.0,0.0,1.0,23
31125,0,0,11,37,5,0.0,0.0,0.0,36
7739,0,0,0,0,0,0.0,0.0,0.0,29
20203,0,1,0,0,0,0.0,0.0,1.0,23
45317,0,0,0,0,0,0.0,0.0,0.0,32
34876,0,0,0,0,0,0.0,0.0,1.0,42
51205,0,0,0,0,0,0.0,0.0,1.0,31
44252,1,0,16,33,8,0.5,0.667,0.375,32
8806,0,1,0,0,0,1.0,1.0,0.0,41
15502,0,0,0,0,0,0.0,0.0,0.667,32
8958,0,0,12,13,6,0.0,0.0,0.667,21
29,0,0,0,0,0,0.0,0.0,1.0,33
30189,0,0,0,0,0,0.0,0.0,0.333,23
43031,0,0,2,2,2,0.0,0.0,1.0,28
48559,0,0,0,0,0,0.0,0.0,0.0,23
49533,0,0,0,0,0,0.0,0.0,0.0,27
48753,0,1,0,0,0,1.0,1.0,0.5,28
28573,0,1,2,2,0,0.333,1.0,0.25,40
11554,1,0,15,60,4,0.0,0.0,0.0,41
38648,0,0,0,0,0,0.0,0.0,0.0,49
1825,0,0,1,5,1,0.5,1.0,0.188,39
6032,0,0,0,0,0,0.0,0.0,1.0,23
45306,0,1,0,8,0,0.0,0.0,0.0,30
42296,0,0,6,27,6,0.0,0.0,0.4,42
24459,0,0,0,0,0,0.0,0.0,1.0,29
11860,1,0,33,103,15,0.0,0.0,0.231,39
38707,0,1,0,0,0,1.0,1.0,1.0,47
36058,0,0,7,7,5,0.0,0.0,0.0,39
20729,0,0,5,24,4,0.0,0.0,0.333,32
13550,0,0,0,0,0,0.0,0.0,1.0,46
46203,0,0,0,0,0,0.0,0.0,1.0,37
19028,0,0,15,52,4,0.0,0.0,0.15,40
11496,0,1,0,0,0,0.0,0.0,1.0,34
1869,1,0,25,93,10,0.0,0.0,0.176,36
34093,0,0,13,13,13,0.75,0.75,0.667,37
28518,0,0,0,0,0,0.0,0.0,0.1,35
14959,0,0,0,0,0,0.0,0.0,0.5,50
1782,0,0,0,0,0,0.0,0.0,1.0,24
24434,0,1,6,6,4,0.833,0.833,1.0,26
17344,0,0,11,15,5,0.0,0.0,0.0,50
984,0,0,0,2,0,0.0,0.0,0.0,42
46345,1,0,15,37,8,0.0,0.0,0.333,42
39413,0,0,8,8,4,0.0,0.0,0.032,31
38976,0,1,0,0,0,0.0,0.0,0.0,23
46767,0,0,0,0,0,0.0,0.0,0.5,32
24589,0,0,0,0,0,0.0,0.0,0.0,25
23107,0,0,0,0,0,0.0,0.0,0.0,39
17301,0,0,0,6,0,0.0,0.0,0.385,27
16838,0,0,0,0,0,0.0,0.0,1.0,23
9892,0,0,0,0,0,0.0,0.0,0.667,31
4122,0,0,0,0,0,1.0,1.0,0.0,33
7585,0,0,0,0,0,0.0,0.0,1.0,23
17876,0,0,0,0,0,0.0,0.0,0.667,29
48893,0,1,0,0,0,1.0,1.0,0.5,32
10218,0,0,0,0,0,0.0,0.0,1.0,27
40918,0,0,0,0,0,0.0,0.0,0.167,32
46076,0,1,0,3,0,0.833,0.833,0.833,25
46460,0,0,0,0,0,0.0,0.0,0.0,41
40560,0,0,1,27,1,0.0,0.0,0.2,40
49590,0,0,0,0,0,1.0,1.0,0.75,31
8158,0,0,0,0,0,0.0,0.0,0.5,30
18773,0,0,0,0,0,0.0,0.0,1.0,33
12579,0,0,0,45,0,0.333,1.0,0.0,43
25800,0,0,0,0,0,0.0,0.0,0.0,54
28048,0,0,0,0,0,0.0,0.0,0.625,39
